V5,V2
4.665,6.455
4.66,6.49
4.67,6.535
4.675,6.56
4.66,6.58
4.665,6.615
4.675,6.66
4.675,6.7
4.665,6.705
4.665,6.74
4.69,6.77
4.71,6.785
4.705,6.8
4.705,6.815
4.73,6.83
4.745,6.835
4.775,6.83
4.77,6.805
4.79,6.78
4.815,6.76
4.835,6.7
4.825,6.645
4.855,6.6
4.875,6.53
4.89,6.435
4.89,6.35
4.91,6.285
4.94,6.215
4.945,6.115
4.94,6.02
4.935,5.955
4.95,5.885
4.96,5.795
4.955,5.705
4.94,5.655
4.945,5.605
4.955,5.585
4.94,5.48
4.92,5.45
4.93,5.415
4.93,5.37
4.915,5.335
4.905,5.31
4.9,5.295
4.895,5.275
4.895,5.25
4.875,5.23
4.875,5.235
4.885,5.23
4.87,5.215
4.86,5.195
4.855,5.21
4.865,5.21
4.86,5.205
4.855,5.185
4.84,5.19
4.845,5.205
4.85,5.195
4.845,5.19
4.84,5.195
4.845,5.205
4.855,5.205
4.84,5.195
4.83,5.195
4.83,5.205
4.835,5.21
4.83,5.2
4.82,5.195
4.83,5.22
4.83,5.21
4.83,5.2
4.83,5.195
4.825,5.195
4.835,5.205
4.83,5.195
4.815,5.195
4.815,5.185
4.83,5.2
4.83,5.19
4.815,5.17
4.8,5.175
4.815,5.185
4.815,5.17
4.81,5.16
4.81,5.16
4.81,5.17
4.82,5.165
4.81,5.145
4.8,5.14
4.81,5.14
4.805,5.135
4.795,5.115
4.785,5.11
4.79,5.12
4.8,5.11
4.795,5.08
4.79,5.085
4.78,5.09
4.795,5.085
4.79,5.08
4.78,5.07
4.78,5.075
4.78,5.085
4.78,5.065
4.77,5.055
4.765,5.055
4.78,5.065
4.78,5.065
4.77,5.05
4.765,5.045
4.78,5.06
4.785,5.055
4.775,5.04
4.765,5.04
4.77,5.055
4.78,5.055
4.77,5.045
4.755,5.035
4.76,5.05
4.78,5.045
4.775,5.035
4.765,5.03
4.755,5.035
4.765,5.045
4.765,5.03
4.755,5.015
4.76,5.03
4.775,5.04
4.77,5.03
4.765,5.025
4.755,5.025
4.765,5.035
4.765,5.04
4.76,5.02
4.745,5.025
4.765,5.035
4.775,5.03
4.765,5.025
4.77,5.02
4.77,5.035
4.78,5.04
4.765,5.015
4.76,5.02
4.77,5.025
4.78,5.03
4.78,5.025
4.77,5.03
4.775,5.03
4.795,5.04
4.795,5.04
4.81,5.045
4.805,5.155
4.84,5.48
4.89,5.965
4.99,5.91
5.35,5.57
5.875,5.435
5.915,5.35
5.475,5.255
5.225,5.145
5.225,4.99
5.235,4.92
5.215,4.51
5.22,4.23
5.22,3.97
5.235,3.765
5.24,3.545
5.205,3.325
5.19,3.065
5.205,2.8
5.185,2.57
5.135,2.44
5.09,2.345
5.04,2.25
4.95,2.19
4.85,2.145
4.765,2.135
4.675,2.13
4.55,2.12
4.48,2.11
4.52,2.12
4.595,2.14
4.63,2.185
4.64,2.25
4.635,2.395
4.65,2.59
4.655,2.66
4.675,3.16
4.72,3.535
4.765,3.94
4.775,4.285
4.74,4.58
4.7,4.86
4.695,5.125
4.69,5.365
4.685,5.555
4.695,5.685
4.7,5.795
4.725,5.855
4.72,5.905
4.715,5.95
4.705,6.01
4.715,6.07
4.71,6.095
4.7,6.12
4.695,6.15
4.7,6.205
4.7,6.22
4.695,6.245
4.695,6.27
4.715,6.315
4.72,6.32
4.72,6.34
4.71,6.37
4.7,6.4
4.715,6.42
4.725,6.435
4.73,6.455
4.73,6.495
4.74,6.51
4.735,6.545
4.71,6.565
4.72,6.615
4.725,6.675
4.725,6.715
4.695,6.735
4.685,6.785
4.695,6.825
4.69,6.83
4.69,6.835
4.69,6.86
4.71,6.875
4.705,6.86
4.715,6.825
4.72,6.815
4.73,6.79
4.74,6.775
4.74,6.67
4.745,6.615
4.77,6.565
4.77,6.485
4.79,6.39
4.795,6.31
4.82,6.235
4.855,6.15
4.85,6.05
4.84,5.955
4.855,5.885
4.855,5.81
4.86,5.73
4.86,5.645
4.845,5.59
4.86,5.54
4.845,5.485
4.83,5.43
4.825,5.405
4.84,5.365
4.84,5.325
4.815,5.295
4.8,5.275
4.805,5.265
4.81,5.26
4.81,5.225
4.8,5.215
4.8,5.21
4.805,5.205
4.8,5.21
4.78,5.185
4.78,5.205
4.8,5.2
4.8,5.19
4.785,5.185
4.78,5.2
4.79,5.2
4.775,5.2
4.75,5.18
4.755,5.195
4.77,5.2
4.775,5.2
4.775,5.185
4.765,5.185
4.76,5.195
4.775,5.195
4.76,5.19
4.755,5.195
4.76,5.205
4.77,5.2
4.745,5.185
4.74,5.18
4.735,5.195
4.745,5.19
4.73,5.175
4.73,5.18
4.73,5.185
4.74,5.17
4.735,5.16
4.73,5.145
4.73,5.16
4.735,5.155
4.72,5.14
4.705,5.13
4.705,5.135
4.735,5.14
4.745,5.125
4.75,5.115
4.73,5.11
4.735,5.11
4.72,5.105
4.715,5.085
4.71,5.08
4.74,5.095
4.75,5.085
4.755,5.075
4.745,5.065
4.75,5.075
4.745,5.075
4.73,5.06
4.725,5.055
4.72,5.06
4.735,5.055
4.73,5.04
4.735,5.04
4.735,5.045
4.735,5.05
4.725,5.04
4.705,5.02
4.715,5.03
4.725,5.03
4.735,5.03
4.725,5.02
4.725,5.015
4.75,5.025
4.745,5.015
4.725,5.005
4.715,5.015
4.735,5.025
4.745,5.02
4.72,4.99
4.715,4.995
4.725,5.01
4.74,5.01
4.73,5.005
4.72,4.995
4.725,5.01
4.73,5.01
4.73,5.0
4.725,4.985
4.735,5.0
4.74,5.0
4.745,4.995
4.75,4.99
4.75,5.0
4.755,5.01
4.745,5.01
4.74,4.985
4.72,4.99
4.74,5.005
4.74,5.02
4.735,5.0
4.74,5.035
4.78,5.1
4.785,5.14
4.84,5.895
4.895,5.97
5.13,5.615
5.625,5.435
5.855,5.335
5.48,5.235
5.18,5.12
5.17,4.925
5.19,4.68
5.2,4.395
5.19,4.09
5.2,3.815
5.19,3.585
5.15,3.365
5.12,3.095
5.15,2.8
5.16,2.57
5.11,2.395
5.04,2.29
4.98,2.195
4.885,2.14
4.785,2.105
4.68,2.105
4.56,2.09
4.52,2.09
4.445,2.075
4.505,2.09
4.565,2.145
4.58,2.23
4.585,2.37
4.585,2.61
4.6,2.9
4.655,3.25
4.7,3.625
4.71,4.01
4.705,4.38
4.71,4.675
4.7,4.94
4.69,5.185
4.7,5.43
4.73,5.61
4.74,5.71
4.735,5.77
4.74,5.825
4.76,5.885
4.765,5.935
4.76,5.96
4.755,6.0
4.77,6.04
4.775,6.055
4.77,6.09
4.755,6.125
4.76,6.155
4.76,6.19
4.74,6.21
4.74,6.235
4.76,6.28
4.775,6.31
4.78,6.325
4.765,6.375
4.76,6.445
4.775,6.47
4.79,6.52
4.785,6.565
4.79,6.63
4.785,6.68
4.78,6.72
4.77,6.745
4.78,6.8
4.785,6.84
4.795,6.86
4.825,6.875
4.86,6.88
4.895,6.89
4.9,6.895
4.915,6.845
4.93,6.81
4.965,6.78
4.99,6.72
4.99,6.635
4.965,6.565
4.965,6.485
4.99,6.405
4.995,6.3
5.0,6.22
5.005,6.15
5.03,6.06
5.02,5.955
4.99,5.855
4.97,5.785
4.985,5.715
4.98,5.64
4.96,5.56
4.95,5.51
4.95,5.46
4.93,5.4
4.925,5.345
4.91,5.32
4.91,5.295
4.91,5.285
4.895,5.225
4.88,5.21
4.89,5.21
4.88,5.195
4.855,5.17
4.85,5.155
4.86,5.16
4.87,5.17
4.87,5.145
4.85,5.145
4.86,5.135
4.865,5.14
4.85,5.135
4.845,5.135
4.84,5.15
4.85,5.155
4.83,5.155
4.82,5.145
4.825,5.155
4.835,5.16
4.83,5.17
4.835,5.155
4.83,5.145
4.845,5.17
4.855,5.17
4.835,5.145
4.84,5.15
4.835,5.165
4.845,5.165
4.83,5.155
4.825,5.15
4.83,5.16
4.835,5.16
4.83,5.15
4.81,5.135
4.815,5.135
4.83,5.145
4.815,5.13
4.81,5.115
4.81,5.125
4.825,5.125
4.815,5.12
4.815,5.1
4.81,5.1
4.805,5.1
4.81,5.1
4.805,5.08
4.795,5.085
4.81,5.08
4.815,5.075
4.805,5.06
4.805,5.055
4.805,5.065
4.805,5.055
4.785,5.035
4.79,5.045
4.8,5.05
4.795,5.055
4.785,5.035
4.79,5.025
4.785,5.035
4.81,5.035
4.8,5.02
4.8,5.01
4.79,5.025
4.8,5.03
4.805,5.025
4.795,5.01
4.79,5.02
4.8,5.02
4.8,5.025
4.795,5.015
4.8,5.015
4.795,5.025
4.795,5.03
4.79,5.005
4.78,5.005
4.79,5.03
4.8,5.015
4.795,5.01
4.785,5.0
4.805,5.025
4.805,5.02
4.8,5.015
4.795,5.005
4.785,5.005
4.8,5.015
4.795,5.01
4.785,4.99
4.795,5.005
4.81,5.005
4.815,5.01
4.815,5.0
4.8,5.005
4.82,5.02
4.83,5.045
4.83,5.085
4.845,5.36
4.92,5.86
4.95,5.97
5.455,5.48
5.93,5.38
5.745,5.34
5.315,5.25
5.205,5.08
5.255,4.85
5.285,4.595
5.29,4.275
5.295,3.955
5.295,3.68
5.285,3.44
5.27,3.185
5.25,2.865
5.23,2.61
5.2,2.46
5.16,2.35
5.075,2.23
4.985,2.155
4.89,2.135
4.815,2.12
4.685,2.105
4.565,2.08
4.5,2.08
4.55,2.105
4.57,2.115
4.63,2.19
4.63,2.315
4.64,2.525
4.66,2.775
4.695,3.075
4.735,3.435
4.805,3.815
4.82,4.185
4.79,4.475
4.75,4.755
4.735,5.03
4.75,5.27
4.73,5.48
4.73,5.635
4.755,5.745
4.77,5.805
4.765,5.85
4.765,5.89
4.77,5.945
4.775,5.98
4.785,6.02
4.77,6.04
4.765,6.085
4.78,6.125
4.785,6.135
4.765,6.165
4.765,6.185
4.77,6.245
4.78,6.265
4.755,6.285
4.745,6.32
4.76,6.37
4.765,6.405
4.765,6.435
4.76,6.465
4.755,6.525
4.77,6.555
4.77,6.585
4.765,6.615
4.755,6.655
4.775,6.705
4.78,6.73
4.78,6.75
4.78,6.795
4.795,6.83
4.8,6.855
4.805,6.86
4.82,6.87
4.845,6.89
4.85,6.885
4.86,6.84
4.875,6.81
4.895,6.79
4.91,6.725
4.915,6.675
4.925,6.595
4.955,6.53
4.96,6.44
4.97,6.335
4.985,6.245
5.0,6.165
5.01,6.08
5.005,5.98
5.005,5.885
5.005,5.81
5.02,5.735
5.005,5.66
5.0,5.575
4.985,5.54
4.99,5.48
4.98,5.425
4.97,5.375
4.945,5.345
4.955,5.33
4.965,5.32
4.925,5.255
4.905,5.24
4.91,5.245
4.915,5.235
4.915,5.205
4.905,5.205
4.905,5.225
4.91,5.22
4.89,5.21
4.885,5.22
4.88,5.24
4.9,5.235
4.89,5.235
4.875,5.235
4.865,5.24
4.885,5.255
4.885,5.255
4.88,5.235
4.89,5.25
4.9,5.25
4.905,5.23
4.89,5.2
4.895,5.205
4.91,5.205
4.92,5.2
4.92,5.165
4.915,5.15
4.905,5.165
4.91,5.165
4.9,5.12
4.895,5.145
4.885,5.165
4.9,5.175
4.885,5.16
4.845,5.155
4.835,5.155
4.845,5.15
4.83,5.14
4.83,5.125
4.82,5.13
4.825,5.13
4.825,5.115
4.805,5.1
4.81,5.1
4.82,5.11
4.82,5.1
4.805,5.085
4.805,5.08
4.805,5.085
4.81,5.08
4.8,5.065
4.795,5.065
4.8,5.065
4.805,5.06
4.79,5.06
4.775,5.05
4.795,5.055
4.8,5.055
4.79,5.035
4.785,5.03
4.78,5.05
4.8,5.045
4.79,5.035
4.795,5.025
4.79,5.035
4.805,5.03
4.79,5.04
4.785,5.02
4.785,5.035
4.8,5.045
4.79,5.04
4.78,5.03
4.77,5.04
4.795,5.04
4.8,5.035
4.785,5.035
4.785,5.03
4.795,5.04
4.8,5.035
4.79,5.015
4.785,5.025
4.79,5.035
4.805,5.035
4.795,5.03
4.785,5.02
4.79,5.04
4.805,5.035
4.805,5.04
4.795,5.02
4.8,5.04
4.83,5.03
4.82,5.035
4.81,5.03
4.82,5.06
4.845,5.1
4.855,5.24
4.875,5.7
4.92,6.02
5.085,5.72
5.17,5.595
5.83,5.38
5.52,5.31
5.245,5.175
5.235,4.955
5.275,4.675
5.265,4.36
5.265,4.035
5.28,3.735
5.275,3.475
5.255,3.26
5.24,3.045
5.255,2.8
5.265,2.62
5.235,2.5
5.195,2.395
5.155,2.3
5.06,2.23
4.975,2.19
4.915,2.165
4.825,2.155
4.71,2.13
4.675,2.135
4.72,2.15
4.79,2.18
4.81,2.2
4.775,2.35
4.76,2.5
4.76,2.67
4.76,2.86
4.755,3.095
4.77,3.42
4.79,3.755
4.8,4.07
4.78,4.375
4.755,4.66
4.745,4.945
4.76,5.18
4.74,5.395
4.715,5.59
4.735,5.75
4.755,5.85
4.745,5.905
4.73,5.96
4.74,6.015
4.755,6.075
4.75,6.11
4.745,6.145
4.735,6.2
4.75,6.24
4.755,6.25
4.74,6.32
4.73,6.365
4.745,6.415
4.74,6.46
4.74,6.495
4.725,6.545
4.73,6.6
4.74,6.645
4.735,6.68
4.735,6.74
4.735,6.795
4.745,6.86
4.75,6.9
4.75,6.94
4.75,6.99
4.77,7.035
4.765,7.055
4.775,7.07
4.77,7.115
4.795,7.13
4.795,7.135
4.795,7.125
4.805,7.115
4.83,7.095
4.835,7.09
4.85,7.005
4.86,6.95
4.895,6.91
4.91,6.84
4.915,6.735
4.915,6.66
4.93,6.585
4.945,6.49
4.945,6.38
4.955,6.28
4.955,6.205
4.975,6.12
4.97,6.02
4.965,5.94
4.955,5.875
4.97,5.81
4.98,5.735
4.97,5.66
4.96,5.62
4.97,5.575
4.955,5.515
4.95,5.46
4.93,5.43
4.925,5.4
4.925,5.385
4.92,5.32
4.905,5.295
4.91,5.29
4.915,5.27
4.905,5.245
4.895,5.23
4.89,5.235
4.91,5.22
4.91,5.21
4.905,5.185
4.915,5.19
4.925,5.195
4.915,5.185
4.895,5.175
4.895,5.175
4.895,5.17
4.885,5.175
4.885,5.16
4.875,5.165
4.9,5.175
4.9,5.175
4.89,5.165
4.885,5.165
4.895,5.18
4.905,5.185
4.895,5.175
4.88,5.17
4.885,5.175
4.895,5.17
4.89,5.16
4.885,5.155
4.88,5.175
4.895,5.175
4.885,5.165
4.875,5.15
4.87,5.17
4.875,5.175
4.87,5.16
4.87,5.145
4.865,5.155
4.855,5.16
4.865,5.15
4.85,5.145
4.84,5.145
4.855,5.15
4.865,5.16
4.855,5.155
4.835,5.165
4.84,5.175
4.85,5.17
4.83,5.14
4.825,5.145
4.82,5.15
4.825,5.15
4.83,5.115
4.855,5.1
4.865,5.095
4.875,5.085
4.87,5.06
4.865,5.055
4.885,5.045
4.9,5.04
4.895,5.025
4.88,5.015
4.88,5.0
4.895,5.005
4.89,5.015
4.855,5.02
4.845,5.035
4.865,5.03
4.845,5.01
4.815,5.005
4.8,5.015
4.82,5.03
4.83,5.04
4.83,5.005
4.83,5.015
4.83,5.03
4.845,5.02
4.835,5.02
4.835,5.02
4.865,5.035
4.865,5.025
4.85,5.0
4.84,5.0
4.845,5.02
4.845,5.025
4.82,5.015
4.82,5.01
4.845,5.02
4.855,5.03
4.86,5.03
4.855,5.02
4.86,5.04
4.875,5.06
4.88,5.095
4.875,5.27
4.9,5.755
4.97,6.1
5.0,6.115
5.535,5.545
6.01,5.445
5.85,5.415
5.425,5.36
5.285,5.285
5.305,5.175
5.345,5.0
5.365,4.71
5.405,4.375
5.425,4.03
5.445,3.675
5.45,3.355
5.43,3.09
5.435,2.895
5.48,2.77
5.51,2.65
5.5,2.515
5.49,2.365
5.43,2.28
5.34,2.24
5.255,2.195
5.175,2.145
5.055,2.145
4.925,2.135
4.89,2.125
4.835,2.11
4.855,2.13
4.865,2.18
4.84,2.24
4.785,2.33
4.725,2.48
4.71,2.67
4.725,2.875
4.745,3.085
4.75,3.4
4.76,3.74
4.76,4.045
4.75,4.34
4.74,4.635
4.75,4.915
4.75,5.15
4.73,5.345
4.72,5.515
4.715,5.69
4.74,5.805
4.75,5.88
4.755,5.93
4.77,5.995
4.77,6.05
4.775,6.07
4.775,6.12
4.755,6.16
4.76,6.2
4.775,6.25
4.78,6.28
4.77,6.33
4.77,6.38
4.77,6.42
4.77,6.45
4.745,6.5
4.735,6.57
4.75,6.615
4.755,6.66
4.765,6.7
4.79,6.765
4.8,6.805
4.795,6.85
4.78,6.9
4.76,6.95
4.765,6.995
4.78,7.035
4.78,7.07
4.79,7.1
4.805,7.135
4.815,7.135
4.855,7.145
4.87,7.155
4.905,7.155
4.92,7.14
4.92,7.09
4.91,7.06
4.94,7.025
4.955,6.965
4.96,6.895
4.97,6.815
4.995,6.74
5.005,6.655
4.995,6.55
4.98,6.46
4.995,6.38
5.035,6.295
5.05,6.18
5.045,6.085
5.04,6.01
5.035,5.935
5.02,5.845
5.015,5.765
5.02,5.705
5.03,5.65
5.035,5.63
5.02,5.53
5.02,5.485
5.015,5.455
5.025,5.415
5.005,5.375
4.995,5.345
4.985,5.325
4.98,5.3
4.975,5.28
4.97,5.255
4.965,5.25
4.975,5.24
4.975,5.22
4.955,5.21
4.96,5.205
4.98,5.2
4.965,5.185
4.97,5.175
4.97,5.185
4.97,5.19
4.965,5.18
4.955,5.16
4.955,5.165
4.96,5.175
4.965,5.17
4.955,5.145
4.945,5.155
4.955,5.175
4.95,5.155
4.945,5.155
4.935,5.15
4.94,5.175
4.95,5.175
4.945,5.165
4.935,5.155
4.945,5.17
4.96,5.17
4.955,5.16
4.93,5.16
4.935,5.175
4.935,5.165
4.935,5.175
4.925,5.155
4.935,5.16
4.95,5.165
4.95,5.17
4.925,5.145
4.915,5.16
4.93,5.155
4.935,5.16
4.92,5.135
4.915,5.125
4.915,5.14
4.93,5.135
4.915,5.12
4.91,5.11
4.92,5.12
4.915,5.12
4.905,5.105
4.9,5.095
4.905,5.1
4.91,5.105
4.9,5.09
4.88,5.08
4.895,5.085
4.895,5.08
4.9,5.08
4.89,5.065
4.88,5.08
4.895,5.09
4.91,5.095
4.89,5.105
4.895,5.115
4.905,5.12
4.91,5.115
4.895,5.085
4.89,5.075
4.92,5.075
4.925,5.06
4.93,5.05
4.935,5.03
4.94,5.04
4.945,5.015
4.93,4.995
4.915,4.97
4.92,4.975
4.925,4.985
4.925,4.99
4.92,4.985
4.925,5.015
4.915,5.02
4.905,5.015
4.885,5.005
4.87,5.015
4.895,5.02
4.9,5.025
4.89,5.01
4.9,5.025
4.91,5.035
4.915,5.04
4.9,5.03
4.905,5.035
4.915,5.055
4.925,5.085
4.93,5.175
4.945,5.585
5.0,6.06
5.11,5.875
5.425,5.53
5.905,5.46
5.88,5.435
5.48,5.405
5.325,5.355
5.34,5.285
5.38,5.155
5.42,4.95
5.44,4.65
5.465,4.34
5.505,4.04
5.54,3.71
5.55,3.43
5.555,3.22
5.59,3.065
5.625,2.92
5.63,2.865
5.61,2.565
5.58,2.415
5.525,2.345
5.445,2.28
5.37,2.205
5.255,2.155
5.11,2.155
5.04,2.145
5.025,2.13
5.04,2.13
5.045,2.165
5.015,2.215
4.955,2.305
4.89,2.45
4.85,2.65
4.84,2.855
4.835,3.11
4.825,3.405
4.83,3.745
4.82,4.045
4.81,4.355
4.79,4.64
4.775,4.935
4.755,5.155
4.745,5.22
4.73,5.525
4.73,5.705
4.745,5.815
4.765,5.89
4.75,5.94
4.75,5.98
4.76,6.04
4.775,6.085
4.77,6.12
4.75,6.16
4.77,6.21
4.775,6.26
4.765,6.28
4.74,6.325
4.76,6.38
4.765,6.415
4.755,6.455
4.755,6.485
4.75,6.545
4.76,6.6
4.76,6.635
4.745,6.685
4.74,6.74
4.75,6.795
4.765,6.815
4.755,6.875
4.76,6.93
4.765,6.985
4.785,7.025
4.78,7.055
4.78,7.09
4.805,7.125
4.82,7.13
4.83,7.13
4.815,7.13
4.835,7.135
4.86,7.13
4.875,7.09
4.88,7.045
4.89,7.005
4.91,6.945
4.935,6.86
4.93,6.79
4.95,6.71
4.975,6.63
4.975,6.54
4.965,6.44
4.975,6.35
4.995,6.26
5.005,6.23
5.0,6.08
4.995,6.01
5.01,5.935
5.015,5.85
5.005,5.77
4.995,5.7
5.0,5.655
4.995,5.605
4.99,5.54
4.98,5.49
4.98,5.455
4.98,5.42
4.97,5.39
4.95,5.35
4.955,5.33
4.965,5.315
4.97,5.275
4.95,5.26
4.935,5.24
4.945,5.235
4.935,5.22
4.925,5.195
4.93,5.195
4.93,5.19
4.935,5.185
4.93,5.165
4.92,5.16
4.935,5.17
4.935,5.165
4.925,5.145
4.92,5.155
4.93,5.165
4.935,5.16
4.93,5.155
4.915,5.155
4.925,5.165
4.93,5.155
4.93,5.16
4.915,5.155
4.92,5.165
4.93,5.17
4.925,5.165
4.91,5.155
4.905,5.17
4.915,5.175
4.91,5.175
4.895,5.165
4.905,5.165
4.91,5.18
4.905,5.175
4.9,5.155
4.885,5.155
4.9,5.17
4.895,5.165
4.89,5.15
4.88,5.15
4.89,5.16
4.9,5.15
4.895,5.14
4.875,5.13
4.885,5.135
4.89,5.135
4.875,5.12
4.88,5.1
4.87,5.11
4.875,5.11
4.885,5.095
4.875,5.085
4.855,5.095
4.87,5.095
4.87,5.09
4.85,5.075
4.865,5.075
4.87,5.075
4.875,5.075
4.855,5.055
4.855,5.05
4.86,5.07
4.865,5.06
4.855,5.04
4.845,5.045
4.865,5.055
4.87,5.05
4.86,5.035
4.855,5.04
4.86,5.035
4.865,5.035
4.86,5.04
4.835,5.025
4.855,5.025
4.865,5.025
4.865,5.02
4.855,5.01
4.865,5.02
4.87,5.04
4.875,5.03
4.855,5.01
4.855,5.02
4.865,5.04
4.875,5.035
4.855,5.025
4.86,5.015
4.86,5.03
4.87,5.015
4.86,5.005
4.855,5.015
4.875,5.04
4.875,5.04
4.87,5.04
4.86,5.05
4.87,5.07
4.88,5.09
4.875,5.085
4.87,5.11
4.895,5.215
4.92,5.555
4.97,5.945
5.09,5.805
5.46,5.545
5.945,5.45
5.905,5.36
5.485,5.25
5.315,5.11
5.36,4.91
5.375,4.835
5.36,4.32
5.345,3.98
5.34,3.695
5.35,3.455
5.335,3.235
5.315,2.98
5.315,2.73
5.31,2.515
5.255,2.365
5.2,2.255
5.15,2.195
5.085,2.145
5.005,2.105
4.915,2.08
4.845,2.09
4.76,2.08
4.67,2.075
4.67,2.07
4.765,2.095
4.845,2.145
4.885,2.24
4.88,2.375
4.87,2.58
4.85,2.81
4.845,2.885
4.835,3.375
4.865,3.71
4.895,4.045
4.865,4.355
4.815,4.62
4.795,4.88
4.785,5.13
4.785,5.34
4.77,5.53
4.765,5.67
4.77,5.775
4.775,5.855
4.77,5.9
4.76,5.945
4.775,5.995
4.785,6.06
4.775,6.08
4.765,6.105
4.76,6.15
4.775,6.195
4.785,6.225
4.775,6.25
4.765,6.28
4.775,6.335
4.785,6.34
4.77,6.39
4.765,6.425
4.78,6.48
4.78,6.515
4.775,6.545
4.765,6.59
4.785,6.635
4.785,6.68
4.775,6.705
4.765,6.75
4.765,6.79
4.785,6.825
4.78,6.845
4.765,6.87
4.785,6.915
4.82,6.935
4.815,6.95
4.82,6.955
4.825,6.97
4.845,6.975
4.865,6.96
4.865,6.915
4.88,6.9
4.89,6.855
4.895,6.84
4.92,6.72
4.915,6.65
4.94,6.59
4.95,6.5
4.94,6.41
4.95,6.325
4.97,6.26
4.99,6.17
4.98,6.075
4.975,5.99
4.99,5.925
5.01,5.845
4.995,5.765
4.97,5.695
4.97,5.64
4.975,5.575
4.97,5.515
4.96,5.455
4.96,5.415
4.96,5.375
4.96,5.345
4.935,5.305
4.94,5.285
4.94,5.27
4.945,5.265
4.94,5.22
4.925,5.21
4.94,5.22
4.935,5.19
4.925,5.16
4.915,5.165
4.915,5.175
4.92,5.17
4.905,5.16
4.895,5.145
4.9,5.155
4.92,5.16
4.925,5.155
4.895,5.155
4.905,5.16
4.915,5.17
4.915,5.165
4.9,5.155
4.89,5.17
4.905,5.18
4.91,5.185
4.895,5.155
4.89,5.16
4.905,5.175
4.91,5.165
4.9,5.15
4.88,5.155
4.895,5.175
4.885,5.17
4.87,5.17
4.85,5.155
4.875,5.17
4.895,5.155
4.89,5.15
4.875,5.14
4.885,5.15
4.885,5.14
4.865,5.13
4.85,5.12
4.855,5.125
4.865,5.125
4.85,5.115
4.84,5.1
4.84,5.105
4.865,5.115
4.87,5.1
4.865,5.085
4.86,5.08
4.865,5.08
4.87,5.08
4.835,5.065
4.84,5.055
4.845,5.07
4.855,5.065
4.845,5.045
4.83,5.045
4.83,5.06
4.825,5.05
4.82,5.04
4.835,5.035
4.84,5.04
4.87,5.04
4.85,5.04
4.825,5.02
4.825,5.03
4.85,5.04
4.83,5.025
4.835,5.015
4.83,5.03
4.835,5.04
4.84,5.03
4.825,5.01
4.825,5.015
4.84,5.025
4.835,5.03
4.84,4.995
4.825,5.005
4.825,5.025
4.815,5.01
4.81,4.99
4.82,4.995
4.845,5.025
4.86,5.005
4.86,5.0
4.845,5.0
4.855,4.995
4.865,5.005
4.84,4.995
4.82,4.99
4.835,5.005
4.845,5.01
4.825,4.995
4.8,4.985
4.815,4.99
4.86,5.0
4.88,4.99
4.865,4.985
4.845,5.0
4.85,5.01
4.86,5.015
4.875,5.08
4.885,5.305
4.93,5.78
4.985,6.035
5.11,5.75
5.53,5.505
6.0,5.425
5.875,5.345
5.475,5.235
5.31,5.1
5.295,4.92
5.32,4.675
5.305,4.39
5.3,4.08
5.315,3.805
5.335,3.57
5.305,3.35
5.26,3.13
5.25,2.875
5.26,2.625
5.235,2.455
5.2,2.325
5.155,2.24
5.095,2.16
5.075,2.135
4.9,2.06
4.81,2.045
4.695,2.045
4.57,2.035
4.47,2.025
4.48,2.025
4.565,2.055
4.62,2.08
4.63,2.12
4.615,2.21
4.645,2.36
4.66,2.535
4.695,2.76
4.735,3.045
4.785,3.37
4.845,3.71
4.855,4.04
4.835,4.33
4.81,4.615
4.81,4.88
4.8,5.115
4.775,5.335
4.79,5.53
4.785,5.66
4.79,5.695
4.775,5.8
4.765,5.85
4.785,5.905
4.81,5.945
4.8,5.97
4.785,6.005
4.795,6.05
4.79,6.075
4.78,6.08
4.765,6.105
4.775,6.145
4.795,6.165
4.78,6.195
4.76,6.215
4.76,6.245
4.77,6.27
4.77,6.285
4.76,6.31
4.76,6.355
4.76,6.39
4.765,6.42
4.745,6.43
4.735,6.485
4.76,6.535
4.77,6.55
4.8,6.585
4.79,6.63
4.775,6.67
4.79,6.705
4.795,6.725
4.805,6.76
4.83,6.81
4.85,6.81
4.86,6.825
4.865,6.84
4.87,6.865
4.875,6.865
4.895,6.865
4.9,6.84
4.92,6.825
4.945,6.79
4.97,6.725
4.99,6.66
5.02,6.605
5.04,6.535
5.04,6.46
5.035,6.37
5.035,6.29
5.04,6.215
5.045,6.185
5.045,6.02
5.04,5.94
5.065,5.87
5.065,5.79
5.045,5.7
5.045,5.63
5.035,5.59
5.02,5.53
5.01,5.46
4.99,5.415
5.005,5.4
5.01,5.355
5.0,5.325
4.96,5.29
4.96,5.28
4.95,5.26
4.95,5.24
4.93,5.22
4.925,5.225
4.935,5.215
4.93,5.205
4.91,5.19
4.895,5.19
4.92,5.195
4.92,5.19
4.91,5.175
4.9,5.175
4.895,5.19
4.895,5.185
4.875,5.165
4.86,5.175
4.885,5.19
4.895,5.18
4.89,5.17
4.89,5.16
4.9,5.18
4.905,5.19
4.9,5.17
4.87,5.16
4.88,5.17
4.895,5.175
4.89,5.17
4.875,5.16
4.865,5.16
4.875,5.17
4.89,5.16
4.87,5.155
4.87,5.155
4.88,5.16
4.89,5.15
4.855,5.145
4.85,5.135
4.855,5.14
4.865,5.135
4.86,5.12
4.85,5.125
4.86,5.135
4.86,5.115
4.85,5.105
4.845,5.09
4.84,5.09
4.855,5.085
